Date,Open,High,Low,Close,Adj Close,Volume
2016-10-04,102.760002,104.949997,102.500000,103.230003,99.262474,5738100
2016-10-05,103.190002,104.309998,102.360001,102.500000,98.560524,4683700
2016-10-06,102.500000,105.290001,100.820000,103.489998,99.512466,10835100
2016-10-07,103.820000,103.919998,102.089996,102.989998,99.031700,4721400
2016-10-10,102.360001,103.709999,102.050003,102.830002,98.877838,3123500
2016-10-11,102.769997,102.769997,100.690002,101.930000,98.012428,4392800
2016-10-12,101.519997,103.199997,100.750000,102.739998,98.791298,2853400
2016-10-13,101.870003,102.000000,100.300003,101.839996,97.925903,3388200
2016-10-14,102.360001,103.089996,101.129997,101.400002,97.502808,2078300
2016-10-17,100.870003,101.940002,100.599998,100.879997,97.002785,1857700
2016-10-18,101.650002,102.230003,101.250000,101.650002,97.743195,1280500
2016-10-19,101.199997,101.650002,100.879997,101.029999,97.147018,1939100
2016-10-20,100.480003,107.540001,99.389999,104.489998,100.474052,7829100
2016-10-21,105.389999,105.559998,100.800003,101.709999,97.800888,14438900
2016-10-24,101.620003,102.000000,100.510002,101.839996,97.925903,3358500
2016-10-25,101.650002,101.650002,100.500000,100.639999,96.772026,3971000
2016-10-26,100.410004,101.150002,97.870003,98.660004,94.868126,6458000
2016-10-27,100.360001,100.699997,98.739998,99.080002,95.271973,36614100
2016-10-28,99.750000,100.260002,99.199997,99.779999,95.945076,13881200
2016-10-31,99.809998,100.300003,99.720001,100.000000,96.156616,7926700
2016-11-01,100.000000,100.050003,99.330002,99.550003,95.723915,6967000
2016-11-02,99.510002,99.669998,99.000000,99.029999,95.223892,5181900
2016-11-03,99.250000,99.599998,98.690002,98.739998,94.945038,4918500
2016-11-04,98.720001,99.250000,98.320000,98.699997,94.906570,3284600
2016-11-07,99.110001,99.339996,98.650002,98.720001,94.925812,5906800
2016-11-08,98.800003,99.430000,98.550003,99.010002,95.204666,4715300
2016-11-09,98.500000,98.760002,97.010002,97.279999,93.541153,7985400
2016-11-10,97.410004,97.559998,95.879997,96.589996,92.877670,8361900
2016-11-11,96.500000,98.050003,96.500000,97.730003,93.973862,3810200
