Date,Open,High,Low,Close,Adj Close,Volume
2016-10-04,63.310001,63.529999,62.549999,63.000000,50.209763,4719400
2016-10-05,63.080002,63.750000,63.000000,63.389999,50.520588,4442500
2016-10-06,63.160000,63.209999,62.560001,62.830002,50.074280,4446100
2016-10-07,63.099998,63.580002,62.500000,62.930000,50.153969,3812700
2016-10-10,63.070000,63.660000,62.919998,63.310001,50.456829,3135300
2016-10-11,63.080002,63.259998,62.049999,62.389999,49.723606,5308400
2016-10-12,62.000000,62.230000,61.020000,61.209999,49.232971,4563800
2016-10-13,60.959999,61.610001,60.680000,61.150002,49.184704,5988600
2016-10-14,61.450001,61.520000,60.150002,60.169998,48.396458,5606500
2016-10-17,60.099998,60.709999,59.860001,60.139999,48.372326,6138700
2016-10-18,60.619999,61.619999,60.400002,61.549999,49.506439,6655100
2016-10-19,62.040001,62.160000,61.169998,61.430000,49.409924,5588900
2016-10-20,61.450001,61.980000,61.330002,61.759998,49.675343,4391300
2016-10-21,61.380001,61.439999,60.650002,60.980000,49.047966,4341700
2016-10-24,61.130001,61.680000,61.020000,61.119999,49.160572,3934800
2016-10-25,61.060001,61.660000,60.950001,61.549999,49.506439,6432800
2016-10-26,61.509998,61.709999,60.709999,61.020000,49.080143,4560800
2016-10-27,61.450001,61.720001,60.599998,61.459999,49.434044,6612500
2016-10-28,57.549999,58.389999,55.060001,57.599998,46.329342,24865300
2016-10-31,57.060001,57.299999,55.720001,55.779999,44.865467,14185800
2016-11-01,56.000000,56.610001,55.680000,56.450001,45.404358,9799400
2016-11-02,56.459999,57.189999,56.400002,56.790001,45.677830,9746200
2016-11-03,57.119999,57.290001,55.849998,55.889999,44.953926,9842600
2016-11-04,56.070000,56.869999,55.869999,56.040001,45.074581,11187000
2016-11-07,56.810001,61.160000,56.639999,58.910000,47.383011,17763100
2016-11-08,58.799999,59.610001,58.029999,58.810001,47.302582,9353200
2016-11-09,64.099998,64.690002,60.410000,62.639999,50.383163,18694000
2016-11-10,63.060001,65.050003,62.790001,64.000000,51.477051,15948700
2016-11-11,63.540001,63.849998,62.790001,63.099998,50.753139,10201600
2016-11-14,63.400002,63.639999,62.250000,62.970001,50.648579,8315700
2016-11-15,63.389999,63.389999,61.980000,62.869999,50.568150,5610300
2016-11-16,62.669998,62.970001,61.419998,61.540001,49.498394,6571200
2016-11-17,61.750000,61.990002,61.130001,61.700001,49.627090,4879500
2016-11-18,61.650002,62.139999,60.389999,60.520000,48.677971,7023200
2016-11-21,60.700001,60.799999,60.200001,60.419998,48.597546,6328300
2016-11-22,60.490002,60.560001,58.610001,58.930000,47.399097,8518600
2016-11-23,58.810001,60.380001,58.599998,60.180000,48.404507,5546600
2016-11-25,60.040001,60.669998,59.669998,60.509998,48.669937,2941600
2016-11-28,59.130001,59.939999,59.009998,59.459999,47.825386,6274600
2016-11-29,59.700001,62.099998,59.520000,61.590000,49.538612,11858800
2016-11-30,61.630001,61.840000,60.630001,60.799999,48.903187,9025200
2016-12-01,60.830002,60.830002,58.750000,59.160000,47.584091,8266200
2016-12-02,59.189999,60.000000,58.950001,59.430000,47.801266,8020700
2016-12-05,59.599998,61.220001,59.570000,60.860001,48.951447,10227700
2016-12-06,60.759998,61.720001,60.330002,61.619999,49.562740,7610400
2016-12-07,60.259998,60.650002,58.799999,59.990002,48.251686,13095600
2016-12-08,60.020000,60.980000,59.090000,60.900002,48.983624,9192300
2016-12-09,61.189999,61.930000,60.919998,61.540001,49.498394,7102900
2016-12-12,61.529999,62.450001,61.509998,62.040001,49.900558,5984500
2016-12-13,62.330002,62.439999,61.360001,61.990002,49.860348,8599600
2016-12-14,61.549999,62.299999,61.509998,61.669998,49.602955,5115700
2016-12-15,61.799999,62.110001,61.549999,62.020000,49.884476,6416900
2016-12-16,62.119999,62.490002,61.830002,62.220001,50.045341,10555800
2016-12-19,62.369999,63.330002,62.119999,62.220001,50.045341,5976800
2016-12-20,62.340000,62.709999,61.750000,62.160000,49.997078,5751800
2016-12-21,62.230000,62.410000,61.430000,61.450001,49.425999,5498700
2016-12-22,61.580002,61.919998,61.349998,61.660000,49.594917,5626000
2016-12-23,61.779999,62.400002,61.470001,62.340000,50.141861,4795900
2016-12-27,62.520000,63.020000,62.410000,62.500000,50.270561,5396200
2016-12-28,62.509998,62.750000,62.250000,62.270000,50.085556,5190400
2016-12-29,62.389999,63.060001,62.389999,62.730000,50.455536,4990000
2016-12-30,62.730000,62.930000,62.410000,62.619999,50.367069,5999200
2017-01-03,62.919998,63.029999,61.939999,62.410000,50.198151,9328200
2017-01-04,62.639999,63.799999,62.639999,63.290001,50.905972,8674800
2017-01-05,63.380001,63.950001,63.029999,63.770000,51.292049,5359400
2017-01-06,63.880001,64.000000,63.520000,63.790001,51.308136,4722300
2017-01-09,63.799999,64.379997,63.750000,64.209999,51.645954,8794500
2017-01-10,64.050003,64.500000,63.770000,64.070000,51.533340,6523500
2017-01-11,63.380001,63.650002,60.590000,61.139999,49.672840,13565200
2017-01-12,60.770000,61.430000,60.419998,61.279999,49.786594,8194400
2017-01-13,61.349998,62.410000,61.049999,61.990002,50.363430,7295100
2017-01-17,61.750000,62.040001,61.099998,61.860001,50.257809,8446700
2017-01-18,61.759998,62.139999,61.320000,61.660000,50.095322,5519400
2017-01-19,61.450001,61.880001,61.119999,61.380001,49.867840,5384200
2017-01-20,61.410000,61.770000,61.080002,61.150002,49.680973,6730000
2017-01-23,61.020000,61.259998,60.680000,60.959999,49.526615,5244700
2017-01-24,60.910000,60.930000,59.669998,60.580002,49.217884,6642000
2017-01-25,60.599998,61.630001,60.340000,61.380001,49.867840,8052800
2017-01-26,61.160000,61.900002,61.070000,61.270000,49.778469,7765300
2017-01-27,60.000000,61.250000,59.520000,60.000000,48.746658,14151200
2017-01-30,59.910000,60.470001,59.270000,60.430000,49.096008,7792700
2017-01-31,60.009998,61.320000,59.750000,61.110001,49.648476,8149800
2017-02-01,61.070000,61.099998,60.270000,60.889999,49.469734,5888700
2017-02-02,60.650002,61.119999,60.480000,60.889999,49.469734,5365300
2017-02-03,60.900002,61.060001,60.439999,60.669998,49.290989,6470300
2017-02-06,60.509998,60.970001,60.349998,60.650002,49.274750,5358100
2017-02-07,60.650002,60.869999,60.400002,60.560001,49.201633,4210300
2017-02-08,60.139999,61.020000,60.049999,60.520000,49.169125,5357800
2017-02-09,60.520000,61.000000,60.419998,60.840000,49.429119,4324600
2017-02-10,60.849998,61.000000,60.270000,60.419998,49.087891,5749200
2017-02-13,60.580002,60.860001,60.430000,60.509998,49.161007,6396000
2017-02-14,60.439999,60.980000,60.150002,60.820000,49.412865,13562200
2017-02-15,60.919998,61.840000,60.400002,61.650002,50.087200,8927600
2017-02-16,61.669998,61.910000,60.810001,61.480000,49.949081,5662000
2017-02-17,61.540001,62.080002,61.169998,61.770000,50.184692,8124400
2017-02-21,61.840000,62.110001,61.500000,61.830002,50.233433,8503500
2017-02-22,61.720001,61.950001,61.299999,61.360001,49.851582,6422200
2017-02-23,61.680000,62.240002,61.450001,61.939999,50.322807,8057700
2017-02-24,61.919998,62.230000,61.490002,62.090000,50.444668,6536400
2017-02-27,62.020000,62.369999,61.680000,62.220001,50.550293,5214100
2017-02-28,62.110001,62.400002,61.689999,61.840000,50.241558,6756100
2017-03-01,62.160000,62.930000,61.950001,62.830002,51.045883,7737400
2017-03-02,62.779999,63.599998,62.599998,63.250000,51.387108,8190000
2017-03-03,63.110001,63.529999,62.830002,63.340000,51.460228,6125800
2017-03-06,63.000000,63.849998,62.880001,63.549999,51.630844,6837000
2017-03-07,63.139999,64.139999,62.970001,63.689999,51.744583,9638000
2017-03-08,63.750000,64.680000,63.500000,64.139999,52.110188,7049700
2017-03-09,64.139999,64.720001,64.050003,64.500000,52.402664,6957000
2017-03-10,65.300003,66.449997,65.110001,65.879997,53.523834,12788100
2017-03-13,65.870003,65.940002,65.300003,65.849998,53.499466,7577400
2017-03-14,65.879997,66.050003,65.599998,65.669998,53.353214,3727200
2017-03-15,65.699997,66.790001,65.680000,66.550003,54.068176,5241200
2017-03-16,66.400002,66.449997,65.550003,65.900002,53.540085,5162800
2017-03-17,66.040001,66.089996,65.500000,65.690002,53.369469,11288000
2017-03-20,65.779999,66.010002,65.559998,65.800003,53.458836,4252100
2017-03-21,65.959999,66.000000,65.040001,65.349998,53.093231,5187400
2017-03-22,65.379997,65.730003,65.099998,65.519997,53.231350,5662600
2017-03-23,65.519997,66.070000,65.360001,65.650002,53.336975,4099500
2017-03-24,65.510002,66.110001,65.320000,65.620003,53.312603,4056300
2017-03-27,65.370003,66.279999,65.239998,66.099998,53.702572,4962300
2017-03-28,65.959999,66.209999,65.639999,65.980003,53.605076,5067400
2017-03-29,65.949997,66.269997,65.680000,65.769997,53.434464,3649900
2017-03-30,65.760002,65.820000,65.250000,65.459999,53.182602,3749600
2017-03-31,65.459999,65.519997,65.150002,65.160004,52.938877,4057800
2017-04-03,65.239998,65.589996,64.879997,65.029999,52.833248,5229600
2017-04-04,65.120003,65.300003,64.830002,65.110001,52.898254,3457900
2017-04-05,65.230003,65.760002,64.860001,64.959999,52.776382,4396300
2017-04-06,65.029999,65.190002,64.650002,65.080002,52.873875,4628400
2017-04-07,65.059998,65.930000,64.830002,65.540001,53.247601,6089300
2017-04-10,65.500000,65.779999,64.910004,64.970001,52.784504,7136200
2017-04-11,64.430000,64.430000,63.320000,64.180000,52.661430,5404500
2017-04-12,64.169998,64.410004,63.669998,64.370003,52.817329,6122000
2017-04-13,64.239998,64.720001,64.080002,64.129997,52.620403,3896700
2017-04-17,64.790001,64.970001,64.059998,64.309998,52.768101,4189500
2017-04-18,64.029999,64.080002,63.119999,63.650002,52.226555,4755800
2017-04-19,63.900002,63.930000,63.310001,63.450001,52.062443,4057100
2017-04-20,63.720001,64.000000,63.290001,63.779999,52.333221,5708600
2017-04-21,63.759998,64.290001,63.549999,63.820000,52.366043,4154900
2017-04-24,64.400002,65.160004,64.260002,64.660004,53.055283,7121000
2017-04-25,64.940002,65.629997,64.820000,65.099998,53.416317,5352900
2017-04-26,65.190002,65.919998,65.019997,65.040001,53.367081,5008900
2017-04-27,65.449997,67.500000,65.120003,66.070000,54.212223,11692900
2017-04-28,66.059998,66.320000,65.440002,65.940002,54.105556,5521100
2017-05-01,66.000000,66.669998,65.940002,66.480003,54.548653,4575800
2017-05-02,66.510002,66.680000,66.180000,66.629997,54.671722,4342800
2017-05-03,66.449997,66.879997,66.209999,66.739998,54.761982,4993400
2017-05-04,66.739998,67.400002,66.620003,67.230003,55.164047,4287400
2017-05-05,67.190002,67.220001,66.320000,66.989998,54.967113,4587800
2017-05-08,66.940002,66.949997,66.139999,66.209999,54.327110,4497400
2017-05-09,66.199997,66.949997,65.860001,66.169998,54.294285,4395200
2017-05-10,66.160004,66.230003,65.360001,65.980003,54.138374,5140200
2017-05-11,65.900002,65.959999,64.660004,65.300003,53.580425,7853800
2017-05-12,65.269997,66.190002,65.209999,66.059998,54.204021,6093500
2017-05-15,66.070000,66.849998,65.949997,66.669998,54.704540,8527900
2017-05-16,66.730003,66.919998,66.330002,66.849998,54.852234,6313500
2017-05-17,66.849998,66.849998,64.610001,65.370003,53.637848,12771400
2017-05-18,65.370003,66.099998,65.199997,65.629997,53.851196,6001000
2017-05-19,65.739998,66.010002,65.309998,65.580002,53.810173,6731800
2017-05-22,65.550003,65.620003,64.800003,65.440002,53.695301,5541700
2017-05-23,65.440002,66.260002,65.430000,65.839996,54.023506,4676500
2017-05-24,65.790001,66.120003,65.570000,65.930000,54.097355,3174600
2017-05-25,66.059998,66.570000,65.800003,66.320000,54.417343,4058300
2017-05-26,66.139999,66.410004,65.849998,66.059998,54.204021,4083000
2017-05-30,65.889999,66.199997,65.809998,66.019997,54.171192,4803900
2017-05-31,66.239998,66.410004,65.610001,66.019997,54.171192,6935800
2017-06-01,66.260002,66.720001,66.120003,66.709999,54.737366,4554700
2017-06-02,66.809998,67.309998,66.620003,67.250000,55.180435,5646000
2017-06-05,67.250000,67.860001,66.879997,67.510002,55.393784,4918100
2017-06-06,67.480003,68.099998,67.370003,67.870003,55.689167,5494500
2017-06-07,68.010002,69.320000,68.010002,68.750000,56.411232,8406300
2017-06-08,68.750000,69.050003,68.330002,68.760002,56.419449,6082500
2017-06-09,68.800003,69.830002,68.720001,69.669998,57.166119,6159800
2017-06-12,69.790001,69.900002,69.250000,69.529999,57.051250,6084300
2017-06-13,69.620003,70.029999,69.419998,69.669998,57.166119,5269000
2017-06-14,69.480003,70.790001,69.370003,70.519997,57.863575,6639100
2017-06-15,70.339996,70.650002,69.879997,70.599998,57.929211,4682700
2017-06-16,70.800003,71.120003,70.489998,71.050003,58.298443,9342300
2017-06-19,71.110001,71.589996,70.940002,71.339996,58.536404,6396300
2017-06-20,71.440002,71.809998,71.160004,71.220001,58.437943,6542800
2017-06-21,71.110001,71.699997,71.050003,71.339996,58.536404,6096800
2017-06-22,71.489998,73.669998,71.410004,73.180000,60.046185,9998900
2017-06-23,73.199997,73.489998,72.260002,72.639999,59.603096,7064500
2017-06-26,72.790001,72.940002,72.410004,72.739998,59.685143,4019500
2017-06-27,72.699997,73.059998,72.250000,72.389999,59.397961,4490600
2017-06-28,72.720001,73.540001,72.580002,72.919998,59.832848,4196200
2017-06-29,73.150002,73.169998,71.910004,72.480003,59.471806,4444700
2017-06-30,72.570000,72.820000,72.209999,72.510002,59.496422,4729100
