Date,Open,High,Low,Close,Adj Close,Volume
2016-10-04,83.110001,83.480003,81.900002,82.330002,82.330002,344300
2016-10-05,82.809998,84.430000,82.669998,83.620003,83.620003,568300
2016-10-06,83.309998,83.940002,82.000000,83.470001,83.470001,210100
2016-10-07,83.239998,83.889999,82.250000,82.750000,82.750000,462300
2016-10-10,82.919998,83.930000,82.699997,82.739998,82.739998,244600
2016-10-11,82.500000,83.730003,82.160004,83.660004,83.660004,410600
2016-10-12,83.879997,84.360001,82.110001,83.830002,83.830002,508100
2016-10-13,83.029999,83.339996,82.260002,83.089996,83.089996,372300
2016-10-14,83.190002,84.809998,83.089996,83.129997,83.129997,406800
2016-10-17,83.019997,84.120003,82.949997,83.529999,83.529999,272800
2016-10-18,84.139999,84.160004,82.769997,82.839996,82.839996,252900
2016-10-19,83.120003,84.750000,82.599998,84.510002,84.510002,529200
2016-10-20,84.430000,84.430000,81.720001,82.360001,82.360001,529600
2016-10-21,79.839996,80.970001,76.739998,80.889999,80.889999,1344700
2016-10-24,82.260002,83.489998,81.470001,81.500000,81.500000,402600
2016-10-25,81.809998,81.809998,80.900002,81.470001,81.470001,378300
2016-10-26,81.339996,82.199997,80.300003,80.750000,80.750000,424700
2016-10-27,81.059998,81.129997,79.820000,80.000000,80.000000,681400
2016-10-28,80.070000,80.900002,79.339996,79.980003,79.980003,313400
2016-10-31,79.959999,80.050003,79.339996,79.550003,79.550003,227400
2016-11-01,79.500000,79.800003,79.019997,79.110001,79.110001,420400
2016-11-02,79.260002,79.730003,78.110001,78.260002,78.260002,341900
2016-11-03,78.419998,79.110001,78.080002,78.180000,78.180000,209800
2016-11-04,78.000000,78.949997,77.470001,78.129997,78.129997,278200
2016-11-07,78.889999,79.970001,78.889999,79.519997,79.519997,258500
2016-11-08,79.500000,79.500000,78.580002,78.760002,78.760002,269900
2016-11-09,78.529999,78.550003,76.510002,77.389999,77.389999,620800
2016-11-10,78.120003,78.559998,74.389999,74.620003,74.620003,1138200
2016-11-11,74.510002,75.510002,74.209999,75.180000,75.180000,281800
2016-11-14,75.279999,75.940002,73.480003,73.680000,73.680000,404200
2016-11-15,73.769997,75.849998,73.230003,75.339996,75.339996,460700
2016-11-16,75.330002,76.209999,74.690002,76.150002,76.150002,388500
2016-11-17,76.330002,76.559998,75.699997,76.050003,76.050003,454000
2016-11-18,75.930000,76.940002,75.309998,76.489998,76.489998,471500
2016-11-21,76.779999,77.330002,76.269997,76.889999,76.889999,386700
2016-11-22,77.260002,77.470001,76.480003,77.230003,77.230003,253800
2016-11-23,77.070000,77.550003,76.989998,77.440002,77.440002,203800
2016-11-25,77.730003,77.730003,77.180000,77.300003,77.300003,68000
2016-11-28,77.410004,77.680000,75.320000,75.570000,75.570000,376200
2016-11-29,75.709999,76.010002,74.620003,74.690002,74.690002,355200
2016-11-30,72.459999,73.370003,70.639999,71.720001,71.720001,1101100
2016-12-01,71.169998,71.879997,71.099998,71.790001,71.790001,577100
2016-12-02,71.269997,71.599998,70.570000,70.589996,70.589996,305900
2016-12-05,70.879997,72.349998,70.599998,71.830002,71.830002,336300
2016-12-06,72.000000,72.639999,70.629997,72.120003,72.120003,296900
2016-12-07,72.389999,74.099998,72.080002,73.839996,73.839996,296700
2016-12-08,74.019997,75.300003,73.669998,75.000000,75.000000,299200
2016-12-09,75.489998,75.489998,74.169998,74.349998,74.349998,187100
2016-12-12,73.050003,74.360001,73.050003,73.879997,73.879997,299600
2016-12-13,73.949997,74.940002,73.639999,73.720001,73.720001,260900
2016-12-14,73.470001,74.410004,72.970001,73.139999,73.139999,210600
2016-12-15,72.900002,74.949997,72.449997,73.580002,73.580002,290800
2016-12-16,73.489998,74.059998,72.930000,72.980003,72.980003,297700
2016-12-19,73.220001,74.260002,72.989998,73.930000,73.930000,196200
2016-12-20,73.930000,74.239998,73.480003,74.000000,74.000000,243400
2016-12-21,74.190002,74.190002,73.349998,73.370003,73.370003,226300
2016-12-22,73.669998,73.669998,72.769997,73.139999,73.139999,293400
