Date,Open,High,Low,Close,Adj Close,Volume
2016-10-04,55.480000,55.549999,52.130001,52.700001,52.078541,1135100
2016-10-05,53.060001,53.130001,51.619999,52.369999,51.752430,691800
2016-10-06,52.279999,52.720001,51.250000,52.570000,51.950066,560700
2016-10-07,52.500000,53.130001,52.160000,52.529999,51.910538,676000
2016-10-10,52.799999,53.660000,52.799999,53.250000,52.622051,347100
2016-10-11,53.000000,53.200001,49.220001,50.439999,49.845188,1634500
2016-10-12,50.630001,51.290001,49.299999,49.470001,48.886620,702500
2016-10-13,48.830002,49.970001,47.880001,49.759998,49.173206,712700
2016-10-14,50.240002,50.669998,49.020000,49.220001,48.639580,421800
2016-10-17,49.250000,49.939999,49.200001,49.259998,48.679104,463300
2016-10-18,49.830002,50.410000,49.360001,50.220001,49.627789,418700
2016-10-19,50.270000,50.810001,49.380001,50.349998,49.756252,445000
2016-10-20,50.070000,50.810001,49.849998,50.430000,49.835308,248500
2016-10-21,49.849998,50.070000,49.259998,49.590000,49.005207,302800
2016-10-24,50.110001,51.049999,50.110001,50.720001,50.121887,459200
2016-10-25,50.799999,51.029999,49.580002,49.700001,49.113914,366900
2016-10-26,49.580002,49.990002,49.320000,49.540001,48.955799,556700
2016-10-27,50.049999,50.189999,49.200001,49.740002,49.153439,435800
2016-10-28,49.669998,51.060001,49.450001,49.810001,49.222626,553600
2016-10-31,50.250000,52.200001,49.700001,51.700001,51.090328,592500
2016-11-01,51.799999,52.630001,50.680000,51.599998,50.991516,665800
2016-11-02,51.650002,53.450001,50.750000,50.799999,50.200951,439800
2016-11-03,51.299999,52.500000,50.799999,51.950001,51.337387,945200
2016-11-04,50.750000,55.700001,50.549999,53.500000,52.869102,983900
2016-11-07,54.750000,55.480000,53.799999,55.299999,54.647881,560200
2016-11-08,55.299999,56.549999,54.799999,56.049999,55.389034,459500
2016-11-09,54.500000,56.450001,53.700001,55.799999,55.141979,529000
2016-11-10,56.650002,58.700001,56.049999,56.250000,55.586674,754800
2016-11-11,56.549999,63.150002,56.500000,62.849998,62.108856,1117800
2016-11-14,63.150002,64.250000,60.599998,62.200001,61.466507,709800
2016-11-15,62.250000,62.349998,58.750000,60.549999,59.835964,939000
2016-11-16,60.349998,61.650002,58.349998,58.549999,57.859550,511600
2016-11-17,58.450001,58.799999,57.349998,57.830002,57.148048,630100
2016-11-18,58.000000,59.349998,57.549999,58.099998,57.414852,385800
2016-11-21,58.250000,58.799999,57.299999,57.900002,57.217216,384800
2016-11-22,58.500000,58.599998,57.349998,57.650002,56.970169,443700
2016-11-23,57.250000,58.450001,56.500000,57.299999,56.624294,393300
2016-11-25,57.500000,57.549999,56.529999,57.400002,56.723118,229700
2016-11-28,57.500000,58.000000,55.060001,55.549999,54.894936,702600
2016-11-29,55.599998,55.750000,53.549999,53.750000,53.116161,554500
2016-11-30,53.849998,54.799999,52.099998,54.650002,54.005547,603100
2016-12-01,54.650002,55.450001,53.049999,54.000000,53.363201,524000
2016-12-02,54.150002,54.750000,53.650002,53.799999,53.165558,311200
2016-12-05,54.299999,55.900002,54.200001,55.299999,54.647881,342900
2016-12-06,55.299999,56.180000,54.849998,55.700001,55.043163,381100
2016-12-07,55.500000,56.299999,55.200001,55.950001,55.290215,342800
2016-12-08,56.150002,59.000000,55.950001,58.950001,58.254829,507600
2016-12-09,59.299999,62.049999,59.130001,61.849998,61.120640,847300
2016-12-12,61.900002,62.200001,57.799999,58.200001,57.513680,901200
2016-12-13,58.349998,60.090000,58.200001,59.299999,58.600716,560200
2016-12-14,59.099998,59.500000,57.150002,57.549999,56.871346,490000
2016-12-15,57.650002,60.150002,57.349998,59.150002,58.452477,410900
2016-12-16,59.400002,59.849998,57.060001,57.099998,56.426662,508000
2016-12-19,57.000000,59.400002,56.650002,59.299999,58.600716,447800
2016-12-20,59.500000,60.700001,58.849998,59.099998,58.403065,443200
2016-12-21,59.250000,59.400002,57.849998,58.000000,57.316044,253600
2016-12-22,58.049999,58.799999,57.049999,57.049999,56.377239,393600
2016-12-23,55.849998,58.049999,55.299999,57.950001,57.266632,397300
2016-12-27,58.200001,61.000000,58.200001,60.930000,60.211487,378300
2016-12-28,60.500000,61.099998,57.299999,57.500000,56.821938,795200
2016-12-29,57.349998,58.279999,55.900002,56.549999,55.883133,368500
2016-12-30,56.099998,56.810001,55.500000,56.299999,55.636086,288500
2017-01-03,57.400002,58.049999,56.299999,57.349998,56.673702,378000
2017-01-04,57.849998,59.900002,57.849998,59.799999,59.094814,398300
2017-01-05,59.750000,60.400002,58.250000,59.299999,58.600716,322200
2017-01-06,59.299999,59.750000,57.299999,57.500000,56.821938,341800
2017-01-09,57.500000,58.200001,57.049999,57.049999,56.377239,239900
2017-01-10,57.500000,57.849998,56.549999,57.799999,57.118393,347800
2017-01-11,57.799999,58.849998,57.200001,58.150002,57.464268,210600
2017-01-12,57.950001,58.200001,56.200001,57.900002,57.217216,290700
2017-01-13,58.000000,59.200001,57.900002,58.200001,57.513680,267200
2017-01-17,59.349998,59.400002,56.750000,57.200001,56.525471,450300
2017-01-18,57.349998,57.799999,56.150002,57.200001,56.525471,302500
2017-01-19,57.299999,57.650002,56.650002,57.000000,56.327827,285800
2017-01-20,57.250000,59.150002,56.849998,59.049999,58.353653,481400
2017-01-23,59.000000,62.299999,58.849998,61.599998,60.873589,1113100
2017-01-24,61.849998,67.250000,61.810001,64.199997,63.442928,1475300
2017-01-25,64.800003,67.000000,63.700001,66.500000,65.715797,809900
2017-01-26,66.599998,67.250000,64.599998,65.150002,64.381714,441300
2017-01-27,65.099998,65.500000,64.300003,64.750000,63.986443,347800
2017-01-30,64.000000,64.150002,62.500000,63.150002,62.405308,489100
2017-01-31,62.799999,66.099998,62.349998,66.000000,65.221710,486700
2017-02-01,67.000000,67.879997,64.300003,66.349998,65.567566,579100
2017-02-02,66.599998,67.000000,63.099998,64.050003,63.294689,587900
