Date,Open,High,Low,Close,Adj Close,Volume
2016-10-04,94.559998,95.400002,94.260002,94.830002,87.317833,2687000
2016-10-05,94.709999,96.500000,94.400002,96.169998,88.551666,3194300
2016-10-06,98.849998,100.470001,97.820000,100.190002,92.253220,10274600
2016-10-07,99.860001,100.889999,98.820000,100.349998,92.400551,5797100
2016-10-10,100.970001,102.440002,100.610001,102.150002,94.057938,3484500
2016-10-11,101.610001,101.639999,98.639999,99.589996,91.700737,4912600
2016-10-12,98.190002,99.089996,96.809998,98.680000,90.862823,3960800
2016-10-13,98.120003,98.120003,96.910004,97.730003,89.988113,3451400
2016-10-14,98.320000,99.160004,98.129997,98.220001,90.439278,2680900
2016-10-17,97.889999,99.110001,97.480003,98.059998,90.291939,2206900
2016-10-18,99.050003,99.690002,98.550003,99.470001,91.590256,2886000
2016-10-19,99.669998,100.180000,99.199997,99.720001,91.820450,4282400
2016-10-20,100.000000,100.959999,95.870003,96.940002,89.260681,7921300
2016-10-21,96.760002,99.129997,96.739998,97.610001,89.877594,4329900
2016-10-24,98.449997,99.300003,98.010002,98.980003,91.139061,2064700
2016-10-25,99.139999,99.169998,97.910004,98.080002,90.310371,2217700
2016-10-26,97.730003,98.680000,97.389999,97.870003,90.116997,2355600
2016-10-27,98.589996,98.900002,96.519997,96.699997,89.039688,2327800
2016-10-28,97.220001,97.800003,96.019997,96.209999,88.588493,1603700
2016-10-31,96.910004,97.410004,96.360001,96.860001,89.187012,2006800
2016-11-01,97.160004,97.430000,95.089996,96.050003,88.441162,2533800
2016-11-02,95.870003,96.629997,94.800003,95.849998,88.257019,2846100
2016-11-03,95.870003,95.940002,94.940002,95.239998,87.695343,2343800
2016-11-04,94.349998,96.169998,93.690002,95.000000,87.474373,2226900
2016-11-07,96.480003,98.580002,96.459999,98.510002,90.706284,3657100
2016-11-08,98.510002,99.650002,97.910004,99.120003,91.267982,1503100
2016-11-09,96.790001,98.239998,96.279999,98.010002,90.245895,1964300
2016-11-10,98.129997,99.440002,94.889999,95.970001,88.367508,2707300
2016-11-11,95.820000,97.639999,95.099998,97.489998,89.767097,1693300
2016-11-14,97.800003,98.919998,97.510002,98.510002,90.706284,1769100
2016-11-15,99.919998,101.459999,99.169998,101.120003,93.109550,1996400
2016-11-16,100.769997,101.290001,100.080002,101.239998,93.220032,1291900
2016-11-17,101.580002,103.849998,100.720001,103.800003,95.577255,1839400
2016-11-18,103.440002,107.250000,103.139999,104.709999,96.415161,3709500
2016-11-21,104.910004,106.290001,104.660004,106.239998,97.823944,2135900
2016-11-22,106.879997,107.370003,106.070000,106.709999,98.256714,1979600
2016-11-23,106.699997,107.059998,105.699997,106.949997,98.477707,1455300
2016-11-25,106.949997,107.720001,106.309998,107.540001,99.020973,789600
2016-11-28,107.419998,108.040001,106.690002,106.769997,98.311966,2046300
2016-11-29,107.290001,108.199997,106.570000,107.570000,99.048592,2270900
2016-11-30,107.550003,107.989998,106.000000,106.019997,97.621368,1876700
2016-12-01,105.650002,105.720001,97.790001,98.580002,90.770744,6759500
2016-12-02,99.190002,101.519997,98.349998,100.489998,92.529442,2844200
2016-12-05,101.419998,102.800003,100.580002,102.400002,94.288139,2987300
2016-12-06,103.980003,103.980003,101.879997,103.050003,94.886627,2420400
2016-12-07,102.989998,106.550003,102.690002,106.550003,98.109390,2780000
2016-12-08,106.099998,107.639999,105.750000,107.150002,98.661858,1261300
2016-12-09,106.559998,107.199997,103.230003,104.089996,95.844261,2227600
2016-12-12,103.389999,104.379997,103.010002,103.629997,95.835014,1261600
2016-12-13,104.160004,104.860001,103.709999,104.059998,96.232666,1370600
2016-12-14,103.980003,105.470001,103.669998,104.440002,96.584099,1409200
2016-12-15,104.620003,106.680000,104.010002,106.120003,98.137711,1437400
2016-12-16,106.099998,106.879997,104.279999,104.449997,96.593338,2621100
2016-12-19,106.730003,108.599998,106.529999,106.989998,98.942284,2222700
2016-12-20,108.190002,108.190002,106.510002,106.849998,98.812813,1310300
2016-12-21,106.680000,107.500000,106.410004,106.480003,98.470634,1167600
2016-12-22,106.870003,108.190002,106.849998,107.690002,99.589638,1386500
2016-12-23,107.419998,108.120003,107.059998,108.059998,99.931808,1000300
2016-12-27,108.540001,109.550003,108.279999,109.029999,100.828842,793700
2016-12-28,109.900002,110.349998,107.510002,107.570000,99.478653,1096300
2016-12-29,107.480003,107.519997,106.379997,107.150002,99.090256,1215600
2016-12-30,107.889999,109.970001,105.300003,105.730003,97.777054,897900
2017-01-03,106.680000,108.559998,105.790001,107.260002,99.191978,1937200
2017-01-04,107.610001,108.110001,106.910004,107.320000,99.247467,1297400
2017-01-05,107.519997,108.779999,107.070000,107.080002,99.025528,1634300
2017-01-06,106.879997,107.879997,106.080002,107.599998,99.506401,1203600
2017-01-09,107.800003,109.849998,107.790001,108.860001,100.671631,1440100
2017-01-10,108.970001,108.989998,107.779999,108.470001,100.310959,1317700
2017-01-11,108.680000,109.000000,107.769997,108.989998,100.791847,1271800
2017-01-12,108.739998,108.739998,106.800003,108.169998,100.033516,996200
